gname	FC	catO
WDR20	1.5186674414443	others
none	0.321539437720398	others
ZNF839	0.921531316688402	others
TECPR2	0.754207173007941	others
none	1.17413840680557	others
none	0.552752231712082	others
none	0.73033794780051	others
RCOR1	1.03216362238804	others
TRAF3	0.595791893803123	down
TRAF3	0.762148414682177	down
none	0.83786617509004	others
none	0.704953751311559	others
EIF5	0.98872578062166	others
MARK3	1.30111742467337	others
CKB	0.76034098380607	others
TRMT61A	1.27266187533759	others
BAG5	1.07184721504383	others
APOPT1	1.60186566286231	others
none	0.964352049252088	others
KLC1	1.58325471023335	others
XRCC3	1.4452640453687	others
C14orf2	1.14062311601368	others
none	1.03380097195412	others
none	0.60510657693716	others
none	0.729936754394126	others
none	0.66103139920492	others
ADSSL1	1.12589545566341	others
none	1.30631849259251	others
SIVA1	1.42453736070043	others
none	0.888053419774346	others
AHNAK2	0.355114647908678	others
AHNAK2	0.932594328896507	others
AHNAK2	1.21928334166266	others
none	0.918861475995927	others
none	0.720343866813492	others
none	0.748755152802641	others
none	0.950818672376398	others
TEX22	1.39575748644195	others
none	0.856618084613706	others
CRIP1	1.01559877156487	others
TUBGCP5	0.8489276074193	others
CYFIP1	1.25223455698038	others
NIPA2	0.831824639306682	others
NIPA1	0.977477612086033	others
none	0.740257193969335	others
MKRN3	1.18015512682839	down
UBE3A	1.37424165101108	others
none	0.990494697335386	others
none	0.687367981981506	others
NDNL2	0.99513680844301	others
FAM189A1	1.59638128238307	others
FAM189A1	1.26363729361622	others
TJP1	0.907965177657433	others
TJP1	1.21659122219405	others
none	0.900945636693753	others
none	0.956463629459163	others
FAN1	0.902832355789394	others
MTMR10	1.29578236990615	others
none	1.07407854727878	others
CHRNA7	1.73942195603196	others
ARHGAP11A	0.813239094410574	others
PGBD4	1.24084544577136	others
KATNBL1	1.17547369861334	others
EMC4	0.834907333143177	others
SLC12A6	0.857306225556166	others
NOP10	1.04846009956965	others
none	1.05807504177766	others
none	0.682525316193275	others
AQR	0.891280842517587	others
ZNF770	1.05827894516009	others
none	1.14727145869474	others
DPH6	0.838346835831678	down
none	0.641846923572135	others
MEIS2	1.0355618695579	others
none	0.910722280246943	others
none	1.03821806098823	others
FAM98B	0.959206259141382	down
none	0.585299487675715	others
THBS1	0.735434255433064	down
FSIP1	0.955594805603066	others
SRP14-AS1	1.34554401916654	others
BMF	1.46963981986009	others
none	0.603506466272202	others
BUB1B	1.18809962448459	others
C15orf56	1.08925606171549	others
C15orf52	0.579638900355016	down
C15orf52	0.772956660854367	down
KNSTRN	1.18809962448459	down
IVD	0.795198238961289	others
C15orf57	0.565902813657249	others
RPUSD2	0.969526763212787	others
none	0.542003151955206	others
CASC5	0.920138956202681	others
none	0.466050128941469	others
RAD51	0.896183254832357	others
RMDN3	0.723121363890081	others
C15orf62	1.31619661903819	others
DNAJC17	0.946526687898075	others
ZFYVE19	1.16152021454086	others
SPINT1	1.04252662619713	others
RHOV	1.22892779027444	others
RHOV	1.40199644722322	others
VPS18	0.717767587253169	others
DLL4	0.873438468064067	others
CHAC1	0.7033043903661	others
INO80	0.654788072346869	down
INO80	0.889758507553453	down
EXD1	0.938629887060004	others
OIP5-AS1	0.656526869776203	others
NUSAP1	0.76114932572309	others
NDUFAF1	0.774271820763033	others
RTF1	0.898876141266048	others
none	0.853280772153322	others
RPAP1	1.24621770534687	others
none	1.31058412185414	others
MAPKBP1	0.984715951248997	others
none	0.574321220691813	others
EHD4	0.461082140903037	others
EHD4	1.47217407759624	others
VPS39	2.05914040489851	others
TMEM87A	1.09454847295037	down
CAPN3	0.814734983793586	others
ZNF106	0.926978827894571	others
HAUS2	1.00792394548157	others
none	0.756717007425132	others
CDAN1	2.17000014058756	others
TMEM62	0.578395240213719	others
CCNDBP1	1.14417727237795	others
TUBGCP4	0.865803795401224	others
PDIA3	0.976237654843978	others
SERF2-C15ORF63	1.10507379468133	others
MFAP1	0.922030802463924	others
WDR76	0.798280917449704	others
FRMD5	0.95329732715562	others
CASC4	0.821549773872309	others
CTDSPL2	1.05441752890264	others
EIF3J	0.841209223175221	others
SPG11	1.43421037010543	others
B2M	1.01216631590751	others
none	0.321539437720398	others
SORD	0.891383797350041	others
DUOX1	0.690466273915128	others
SHF	0.950033325276657	others
SHF	0.898579798717732	others
LOC101928414	1.06311873039022	others
SPATA5L1	0.858224670902566	others
BLOC1S6	1.28515725839251	others
SQRDL	0.738345823417869	others
DUT	1.23051492246302	others
CEP152	0.963158215373911	others
SECISBP2L	0.88255471611071	others
GALK2	1.32722136037272	others
GALK2	0.79641842959956	others
DTWD1	1.01168277561766	others
none	1.07622583686834	others
SLC27A2	0.93093520360048	others
GABPB1-AS1	1.21006080053791	others
GABPB1-AS1	1.18171370873891	others
USP8	0.883839258439193	others
TRPM7	1.05216145234677	others
SPPL2A	1.37846431455281	others
none	0.467334685951864	others
AP4E1	1.33189383017108	others
TMOD2	1.33010356366602	down
TMOD3	1.14508370759521	others
TMOD3	0.899024290060116	others
LEO1	1.09676589294189	down
MAPK6	0.95226876130832	others
MYO5C	0.658838655052131	others
ARPP19	0.908206130495532	others
none	1.0355618695579	others
RSL24D1	1.22300950571333	others
none	1.51066060850756	others
none	0.849850621072607	others
PIGB	0.745460497680751	others
DYX1C1-CCPG1	0.972473558334937	others
DYX1C1	1.09343033169697	others
none	1.95237423672614	others
none	1.1510871751237	others
none	1.23204905572323	others
none	0.671534570360856	others
LOC145783	1.2653116228264	others
TCF12	0.972277712679942	others
TCF12	1.75803671372074	others
POLR2M	1.45830836058377	others
none	1.48266977931548	others
none	0.736207532763035	others
none	0.760252114282383	others
none	0.674113098085267	others
none	0.349781154653614	others
none	0.565902813657249	others
ADAM10	0.973314725671963	others
FAM63B	0.877329098965482	others
none	0.880358741176833	others
SLTM	1.32870313034076	others
RNF111	1.3050714581188	others
CCNB2	0.655088215526236	others
MYO1E	0.608538832053083	others
MYO1E	1.0612562482051	others
MYO1E	0.638946768695336	others
GTF2A2	0.867460046760813	others
BNIP2	1.21827997057649	others
ANXA2	0.898554630702806	others
ANXA2	1.31794657798017	others
ANXA2	1.07502420135213	others
ANXA2	0.995274466952759	others
ANXA2	0.954996080747577	others
ANXA2	0.953742320873242	others
none	0.819074758000518	others
LOC101928784	0.822311255490934	others
none	0.983958795535348	others
C2CD4A	0.985005671581242	others
none	2.19850692976474	others
none	0.424133125370331	others
none	1.08057929647694	others
LACTB	0.552133888750746	others
RPS27L	0.938802077657343	others
none	1.55555311659323	others
none	0.966024928319246	others
none	0.710223215191205	others
USP3	0.830576484562592	others
FBXL22	0.691909526091954	others
HERC1	0.968352468291386	others
FAM96A	1.22267090356756	others
SNX1	1.1053052255658	others
PPIB	1.17639997284023	others
CSNK1G1	1.2177280440478	others
KIAA0101	0.836720807631477	others
TRIP4	1.21659122219405	others
none	1.388427706434	others
OAZ2	0.734048812579651	others
none	0.902773105636226	others
none	0.572749221365081	others
PLEKHO2	1.05883062478795	others
MTFMT	0.762396175972197	others
PDCD7	0.81169113256827	others
CLPX	1.01149845016346	others
none	1.8723454815176	others
none	0.544581097264352	others
none	0.682525316193275	others
none	0.614857402511046	others
DPP8	1.29426612220458	others
PTPLAD1	0.771784392185408	others
VWA9	0.942962150381855	others
DENND4A	0.809025017176325	others
RAB11A	0.942617401827032	others
RAB11A	0.80042796198482	others
DIS3L	0.757043071383605	others
TIPIN	1.06459654501634	others
MAP2K1	0.874866737587979	others
SNAPC5	0.743356449543835	others
ZWILCH	1.05466407978361	down
SMAD6	1.01603595692708	down
SMAD6	0.560029338413441	down
none	0.938411437202365	others
none	0.804454942511766	others
none	1.30264034200721	others
SMAD3	1.18200992881834	others
SMAD3	0.800938850721791	others
SMAD3	0.953656032129261	others
SMAD3	0.701465412657735	others
SMAD3	1.70627391553706	others
SMAD3	1.25720029330231	others
SMAD3	1.43935936380157	others
IQCH	1.3033931348664	others
IQCH-AS1	0.651902644313398	others
C15orf61	1.0219318448364	others
none	0.881210422588202	others
MAP2K5	1.02633114308729	others
none	0.889085865378563	others
none	1.14249119360226	others
PIAS1	1.09680766651102	others
FEM1B	1.3186600227796	others
ANP32A	1.1079457093093	others
ANP32A	1.15607537584619	others
ANP32A	0.700565434241137	others
GLCE	0.716007058464223	others
GLCE	2.18574053054035	others
KIF23	0.835832889462205	others
RPLP1	0.902661068356802	others
none	0.778410098800249	others
TLE3	0.866636998312614	others
none	0.675711646270212	others
none	0.875789097500489	others
none	0.466050128941469	others
none	0.813895018347711	others
UACA	1.04981450815273	others
none	0.610762211052181	others
none	0.409572805021753	others
none	1.3246627997127	others
none	0.758018312453969	others
SENP8	0.706187140294273	others
PKM	1.11169450393896	others
PKM	1.02430704818792	others
none	0.717005403832493	others
HEXA-AS1	1.08915474864667	others
ARIH1	0.941030384807021	others
ARIH1	1.16390207612442	others
BBS4	1.17547369861334	others
ADPGK-AS1	0.906855631313593	others
none	0.662691801959308	others
NPTN	1.08016604574036	others
LOXL1	1.04020340566908	others
none	1.10041699537134	others
none	1.21229717284477	others
none	0.856095737403068	others
none	0.623681750620177	others
SEMA7A	1.39069882963422	others
UBL7-AS1	0.755711385264234	others
none	0.974202801745957	others
CLK3	1.37612726040698	others
CLK3	2.10876723017376	others
EDC3	1.91736793618869	others
ULK3	0.955594805603066	others
SCAMP2	1.18809962448459	others
MPI	1.03052672999061	others
FAM219B	0.930190878214419	others
COX5A	0.932868770674797	others
none	0.594724102608064	others
RPP25	0.708751072819338	others
PPCDC	0.706588937841448	others
none	0.763145958499044	others
C15orf39	1.33859781759312	others
C15orf39	1.8289832393518	others
COMMD4	1.28302103256592	others
MAN2C1	0.930084194141504	others
SIN3A	0.841342437615048	others
PTPN9	1.09395543870927	others
SNUPN	0.704258148450142	down
SNUPN	0.887090777744829	down
IMP3	0.878552114552556	others
none	0.848988620554228	others
none	0.829157139746043	others
none	0.680364742226218	others
CSPG4	0.866991617867134	others
none	0.659271898452874	others
UBE2Q2	0.753910392945371	others
FBXO22	0.93716062987371	others
C15orf27	0.63549514798013	others
ETFA	0.76607748213305	others
ISL2	0.737751730985952	others
RCN2	0.843894938070473	others
TSPAN3	0.907446169881931	others
PEAK1	0.735158418669351	others
HMG20A	0.974806630278235	down
none	1.67035408460749	others
none	0.76787146148361	others
CIB2	1.80571639234252	others
IDH3A	0.947936799083424	others
DNAJA4	1.20874427477972	others
WDR61	1.07446629164334	others
IREB2	0.960400860038536	others
PSMA4	0.999661936223751	others
CHRNA5	0.891644823749472	others
none	0.595791893803123	others
none	0.942844810598883	others
MORF4L1	0.936629498820317	others
TMED3	1.42553690531933	others
none	0.755764892405905	others
ST20-MTHFS	1.04255550543103	others
C15orf37	1.14213832373083	others
ZFAND6	0.86205691743613	others
ZFAND6	0.945010187249892	others
CEMIP	0.399787077433203	others
MESDC2	1.08256893985235	others
MESDC1	1.09214003845858	others
none	1.56132463741169	others
STARD5	1.49669692954552	others
STARD5	0.720212289947762	others
LOC101929655	0.397087890473545	others
EFTUD1	0.858986155098277	others
EFTUD1	1.08041687906303	others
none	1.40948464768048	others
none	0.469076796986712	others
SNHG21	0.871507570587882	others
WHAMM	0.772033608128119	others
FAM103A1	1.29118852899518	others
C15orf40	1.27853537135307	others
BTBD1	1.56841320466532	others
SCAND2P	1.21669407994752	others
WDR73	1.52313856414402	others
SEC11A	0.940307167127761	others
SEC11A	0.965678477935213	others
none	0.748062726527335	others
PDE8A	0.733419235746727	others
PDE8A	0.966616338961498	others
none	1.40948464768048	others
none	0.667764022520536	others
AKAP13	0.893390291692523	others
KLHL25	0.765239827021648	others
none	1.00910156429859	others
MRPS11	0.835780131227216	others
DET1	0.932397937431796	others
AEN	1.40255804045654	others
AEN	0.665475156236237	others
ISG20	1.14335010943809	others
ABHD2	1.09202687856939	others
POLG	1.05485831452028	others
none	0.124129811513315	others
none	1.41512503043706	others
none	0.966024928319247	others
TICRR	0.762829065384961	others
C15orf38-AP3S2	0.893772715033412	others
IDH2	1.29561995249225	others
none	1.31992759946208	others
SEMA4B	1.33944989511957	others
SEMA4B	1.00910156429859	others
NGRN	0.874380372451692	others
ZNF774	0.990631542852803	others
IQGAP1	0.902604335791436	others
LOC101926895	0.929486389961696	others
LOC101926895	0.780852361248442	others
FURIN	0.595695379589227	others
UNC45A	1.00318139499283	others
HDDC3	0.817204840566404	others
HDDC3	1.02219956950822	others
UNC45A	0.611663148993415	others
RCCD1	0.787053337738737	others
none	0.714044911473283	others
LOC101926911	0.922836488583213	others
none	2.72990829747986	others
none	0.66103139920492	others
none	0.912011408105522	others
none	0.678034648762116	others
none	0.895869124995683	others
none	0.715625477017392	others
none	0.9639298840158	others
LOC100507217	0.799831773345835	down
CHD2	1.13987640279064	others
CHD2	0.834248651013663	others
CHD2	0.862592878050456	others
none	1.64157276360085	others
none	1.55226809175956	others
none	1.43199104300049	others
NR2F2-AS1	1.24894979731351	others
NR2F2	1.4991204685905	others
NR2F2	0.970811646133392	others
NR2F2	1.075054940899	others
none	1.91014912002771	others
none	1.05198346456001	others
none	1.41040516752744	others
IGF1R	1.80529423460646	down
IGF1R	0.689160149635419	down
IGF1R	1.0893655836687	down
none	0.995325133748406	others
none	1.38106244052617	others
SYNM	0.603506466272202	others
LRRC28	1.08846862872068	others
MEF2A	1.09960058355464	others
ADAMTS17	0.710902041014982	others
none	1.29497515292398	others
none	1.03552401665017	others
none	0.480649760518285	others
none	0.793079288978205	others
ALDH1A3	1.05316497093722	others
none	0.841403886700086	others
LRRK1	0.937445695268432	others
none	0.423825012243041	others
CHSY1	1.07090114118155	others
SNRPA1	1.15811225385146	others
PCSK6	1.23953250866141	others
TM2D3	1.41603240616029	others
TARSL2	1.0219318448364	others
MPG	1.34090986557586	others
LUC7L	0.800544191421319	others
ITFG3	1.9136566470706	others
DECR2	0.456095116508303	others
none	0.650497984446314	others
LINC00235	1.11910429205227	others
CAPN15	1.7322673914241	others
C16orf13	0.988798636257473	others
WDR90	0.976317160227088	others
RHOT2	1.99675381915997	others
STUB1	0.806074021756426	others
WDR24	1.00554910599784	others
none	0.868009392848488	others
none	0.76478621908628	others
HAGHL	0.699839504833389	down
NARFL	1.46903851356943	others
MSLN	0.575545575341085	others
PRR25	1.02493987580381	others
LMF1	1.03977258022934	others
none	0.865538640461625	others
none	1.14862787616284	others
CACNA1H	1.059829759493	others
none	0.93645976453324	others
UBE2I	1.28861566716518	down
UBE2I	2.26819019219785	down
BAIAP3	1.24720905853855	others
GNPTG	1.07829374421799	others
C16orf91	1.07625824057221	others
CLCN7	1.17437230357778	others
TELO2	1.28690208805919	others
IFT140	0.594810439402657	others
HN1L	1.10683426029276	others
none	1.22105661822896	others
NME3	0.680364742226219	others
EME2	0.837704322888917	others
HAGH	1.35722412619058	others
FAHD1	0.999978951632008	down
NDUFB10	1.05067485193643	others
NDUFB10	0.469128596052161	others
SNHG9	0.901106201437541	others
TBL3	1.24289284313876	others
NOXO1	0.82153531203018	others
GFER	1.90532511958027	others
ZNF598	1.31994791820051	others
NPW	0.429738162047618	others
TSC2	1.01984003958512	others
TRAF7	0.874767189353195	others
MLST8	0.802853313043414	down
none	0.686828872481469	others
E4F1	0.797372585981741	others
ECI1	0.828069435246836	others
RNPS1	1.47865030351857	others
ATP6V0C	1.02831677392951	others
AMDHD2	1.29783174765277	others
none	0.700316787452794	others
LOC652276	0.824200223111019	others
KCTD5	0.856647055714396	others
SRRM2	1.26019765343766	others
TCEB2	1.29192045458701	others
none	1.15044195017446	others
PRSS30P	1.0334662677187	others
PRSS22	1.14989706421177	others
none	0.793943350958897	others
none	1.08825931990605	others
none	0.793079288978205	others
none	0.63291288407123	others
FLYWCH2	0.868009392848488	others
none	0.59489724421411	others
none	0.817653904217778	others
none	0.66975535662679	others
PAQR4	0.861474298165803	others
PKMYT1	1.26220147216554	others
none	1.4845070152084	others
TNFRSF12A	1.095492134268	others
TNFRSF12A	1.08925606171549	others
THOC6	0.969724047324872	down
CCDC64B	1.30107264741498	others
none	1.58347387556099	others
ZNF205	1.18809962448459	others
none	0.633148632156332	others
ZNF213	0.988723638682447	others
none	0.993277262384064	others
none	0.952832372111404	others
none	0.869189799141042	others
none	0.911618781036334	others
none	0.828362083236462	others
none	0.864981158815723	others
none	0.755036369918099	others
none	0.537086131616322	others
none	0.849841289550774	others
none	0.819880795601588	others
none	0.83581608324408	others
none	0.713005957357562	others
none	0.682389973050914	others
none	0.548175751465635	others
none	0.172629859967846	others
ZNF200	1.08260798191104	others
LINC00921	1.47631786223018	others
LINC00921	0.849850621072608	others
ZNF263	1.05703087940842	others
ZNF75A	1.13433946048076	others
ZNF174	0.917715506462662	others
ZNF597	0.909093841826761	others
NAA60	1.47210750284744	others
NAA60	1.21362270986557	others
CLUAP1	2.21096685086205	others
TRAP1	1.51889302341301	others
CREBBP	0.725579089405431	others
none	1.37410347958981	others
none	0.972196966908556	others
LOC100507501	0.786282687687342	others
TFAP4	0.70669783174367	others
TFAP4	1.16729227554441	others
none	0.963222723951229	others
none	2.02185374692992	others
none	1.24887198379326	others
none	0.689160149635419	others
VASN	0.862448975863704	others
CORO7	1.05270365588236	others
DNAJA3	1.08330583180679	others
HMOX2	0.792396169202462	others
HMOX2	0.825572693296505	others
UBALD1	0.996856224165139	others
none	0.698161635006409	others
MGRN1	1.34633708834491	others
NUDT16L1	1.02534625126752	others
ZNF500	1.27853537135307	others
GLYR1	1.76113802857684	others
GLYR1	1.11871028885603	others
PPL	1.06968437951935	others
none	0.544968773623986	others
none	0.73656532539306	others
NAGPA-AS1	1.14621597144753	others
ALG1	1.27464174073217	others
FAM86A	0.853423673925551	others
none	0.7027941802927	others
none	0.73230692966953	others
METTL22	1.36793306915935	others
PMM2	1.48716360318781	down
CARHSP1	0.780800701430063	others
none	1.12405112720779	others
none	0.431749730913498	others
none	0.970643786392569	others
none	0.512835629001797	others
none	0.905487915520606	others
C16orf72	1.02491157991593	others
none	1.28165077601881	others
ATF7IP2	0.931386673886975	others
NUBP1	0.799049369615581	down
DEXI	0.960057470072961	others
CLEC16A	0.851288958436514	others
CLEC16A	1.49669692954552	others
SOCS1	0.946983516014861	others
none	0.564900159864924	others
SNN	1.07184721504383	others
TXNDC11	0.984324148249351	others
none	0.955367082959695	others
RSL1D1	1.25546175769421	others
GSPT1	1.01418290822796	others
SNX29	1.31747526417438	others
CPPED1	1.07469314713345	down
ERCC4	1.35734458523738	others
none	1.22964817278957	others
PARN	0.749463225884296	others
BFAR	1.15360481995787	others
BFAR	1.44895982147722	others
PDXDC1	1.01749370482856	others
PDXDC1	1.33038700466239	others
RRN3	0.711302887385942	others
C16orf45	1.03147632182184	down
C16orf45	0.851677972246033	down
none	1.13476181867159	others
NDE1	1.24876116621612	others
FOPNL	1.04309890753758	others
none	0.872325637910613	others
none	0.50385376745158	others
none	1.34938011649607	others
RPS15A	0.982833543742703	others
ARL6IP1	0.818500526562776	others
SMG1	1.05291761917029	others
none	0.465411288423404	others
TMC7	0.814759631578157	down
COQ7	0.723089986721541	down
none	0.704655880859541	others
none	0.876262452703858	others
ITPRIPL2	0.842096585476878	others
ITPRIPL2	1.24591469136949	others
none	0.611663148993415	others
none	0.76787146148361	others
none	0.813895018347712	others
TMC5	0.595608998101199	down
TMC5	0.85385164828688	down
GDE1	0.82635663701069	others
CCP110	1.33189383017108	others
C16orf62	0.747434999140805	others
C16orf62	0.866448287906698	others
IQCK	1.02396258815835	others
THUMPD1	1.23926670564241	others
LOC81691	1.05538813333859	others
LYRM1	0.86673986717594	others
LYRM1	0.96362736074931	others
DNAH3	0.845631883502336	others
CRYM-AS1	0.545883611249677	others
CRYM-AS1	0.557414421791756	others
SMG1P3	1.12405112720779	others
SLC7A5P2	1.22679993798572	others
none	0.877078780378677	others
METTL9	1.03253829885649	others
none	0.874524943535578	others
UQCRC2	1.06957937819373	others
none	1.1091561278411	others
none	0.85959281587134	others
none	0.992421928886563	others
none	0.664343409514585	others
EEF2K	0.847644919452268	others
POLR3E	1.00740686424826	others
POLR3E	1.01594246100195	others
CDR2	1.10417735030304	down
SMG1P1	0.792432774517474	others
COG7	1.11841636205148	others
GGA2	1.02534625126752	others
UBFD1	1.22812544002029	others
NDUFAB1	1.55880153540022	others
DCTN5	1.42083216600949	others
none	0.638444993940118	others
none	0.85385164828688	others
RBBP6	1.04071304115776	others
none	1.44718677001082	others
LOC554206	0.59590043471034	others
none	1.0026522325255	others
none	0.821228006472722	others
LOC102723510	1.22016709073249	others
LCMT1	0.849247681672586	others
ZKSCAN2	1.20820283302071	others
none	1.11025525924399	others
KDM8	0.510066116348119	down
FLJ21408	1.03702428622134	others
IL4R	0.891644823749472	others
none	0.810925140521229	others
GTF3C1	1.41386677403036	others
KIAA0556	0.962332474938825	others
KIAA0556	0.977647195026772	others
none	0.824766405987774	others
none	3.14650559890974	others
none	0.675711646270212	others
CLN3	0.820409218454543	others
CCDC101	1.13999842511274	down
SULT1A1	0.533241563745052	others
none	1.03218103859422	others
ATXN2L	1.06504425167417	others
ATXN2L	1.07566117421791	others
TUFM	0.622337898539548	others
TUFM	1.06114994744978	others
SH2B1	0.7502840132409	others
RABEP2	1.43691629976932	others
none	1.11831403714335	others
NFATC2IP	0.911107205787101	others
SPNS1	1.03052672999061	others
none	0.61816253524844	others
SLC7A5P1	1.03326474727113	others
KIF22	1.11010621368691	others
KIF22	0.941313352336456	others
MAZ	1.15950516902166	others
PAGR1	0.789522305778125	others
MVP	1.37471213094814	others
MVP	1.24198169362221	others
CDIPT-AS1	1.18809962448459	others
none	0.674966896301877	others
none	0.345102108220579	others
KCTD13	0.942497634927053	others
none	0.733635287250048	others
none	1.34974583189746	others
TAOK2	0.777623746543657	others
INO80E	1.09435162676092	others
none	0.84719962596085	others
ALDOA	0.778869006137896	others
PPP4C	1.63475361865173	others
TBX6	1.0359741924123	others
none	0.829157139746043	others
SMG1P5	0.902302463955651	others
CD2BP2	1.28307161684947	others
none	1.34938011649607	others
none	1.07142863026352	others
ZNF48	0.623234509832646	down
ZNF48	0.544968773623986	down
ZNF771	0.70410171732307	others
SEPHS2	0.934213793826891	others
none	0.91622328020894	others
ZNF747	1.02808620704559	others
none	0.843122962322979	others
ZNF688	0.578395240213719	others
none	0.705622619617752	others
ZNF689	0.753640961216213	down
none	0.871928819624705	others
none	0.884872342133535	others
LOC730183	1.02162139592533	others
PHKG2	1.19591093036549	others
RNF40	1.50735864066087	others
RNF40	0.714213734376777	others
ZNF629	1.4803301239735	others
none	1.1733497843296	others
LOC101928736	0.919992036754348	others
none	0.686406884779005	others
CTF1	0.846055702109687	others
FBXL19	1.08126985735046	others
FBXL19	0.951269134554107	others
SETD1A	1.91181513178485	others
none	0.854987580236575	others
STX4	1.49922227574078	others
STX4	1.06561512711505	others
ZNF668	1.29019196600851	others
ZNF646	1.25724218265052	others
VKORC1	0.853280772153323	others
BCKDK	1.18809962448459	others
KAT8	0.982598728513521	others
PRSS8	0.662003849805067	others
FUS	0.977870692476494	others
TRIM72	0.780852361248442	others
TRIM72	0.847462894614986	others
ITGAD	0.768429842388937	others
ZNF843	1.18809962448459	others
ARMC5	0.91583886216974	down
C16orf58	1.1408355916856	others
CLUHP3	1.49274055383961	others
ZNF720	0.884916307231744	others
ZNF267	1.13915628259027	others
none	1.18809962448459	others
none	1.24004651624844	others
none	1.39712489269089	others
none	1.22676395443063	others
none	1.4461017144921	others
none	1.47847020480669	others
none	1.18809962448459	others
none	1.57135756786672	others
none	1.40617365481147	others
SHCBP1	1.44178637704358	others
VPS35	1.15880000365883	others
ORC6	0.805458843652194	others
C16orf87	1.39224045343383	others
none	1.36709768467059	others
DNAJA2	0.751527583991565	others
DNAJA2	0.907160735399752	others
PHKB	1.06345085107097	others
LONP2	1.34745724922917	others
SIAH1	1.24894979731351	others
N4BP1	1.45427265644651	others
none	0.895544313393994	others
none	1.54275622880835	others
CNEP1R1	0.891692233760784	others
none	0.829157139746043	others
CHD9	0.905667067158618	others
RBL2	1.29822214374681	others
RBL2	1.38989998533123	others
none	0.881361339333664	others
FTO	1.19640220746492	others
none	0.876262452703858	others
none	0.776636551070014	others
OGFOD1	1.11100036267508	others
MT2A	0.993329194241215	others
none	1.05339445164053	others
MT1E	0.759871135785856	others
none	1.43459332251044	others
none	0.970643786392569	others
MT1X	0.900005632126542	others
NUP93	1.42512698099024	others
HERPUD1	0.823619713199316	others
none	0.771784392185408	others
RSPRY1	1.22881120499234	others
ARL2BP	1.02676698876408	others
none	0.916592912496501	others
COQ9	1.08461521090443	others
POLR2C	1.53603577635777	others
none	0.746609260307823	others
none	0.930190878214419	others
LOC388282	0.961074218532121	others
none	0.878609128960385	others
CFAP20	0.901481679462461	others
GINS3	1.05074706674071	others
NDRG4	0.754207173007941	others
SETD6	0.698698376887958	down
CNOT1	1.1565850455858	others
none	0.83786617509004	others
SLC38A7	1.23464613278957	others
GOT2	1.06722772971357	others
none	0.771784392185408	others
TK2	1.34123813677047	others
CKLF-CMTM1	1.04356195727235	others
CMTM4	0.832178196322303	others
DYNC1LI2	1.14581849905809	others
NAE1	1.13070350735973	others
none	0.986299263637951	others
PDP2	0.640588276795839	others
CES2	1.32328162979889	others
none	0.835547807130113	others
CBFB	2.59970313872371	others
C16orf70	0.99951238250291	others
FBXL8	1.60289749836948	others
NOL3	0.721474394324479	others
NOL3	0.821202374416688	others
E2F4	1.91977388003229	others
TMEM208	1.16284777274209	others
FHOD1	0.476425972547065	down
FHOD1	0.456573316415522	down
HSD11B2	0.711364133936092	down
ATP6V0D1	0.950649306957335	others
none	0.502057846566979	others
TSNAXIP1	0.888607310091454	others
CENPT	0.976568534071904	others
CENPT	1.16390207612442	others
NUTF2	0.96550484706359	others
EDC4	1.25579760878571	others
PSKH1	1.12040164018347	others
PSMB10	0.792521104277322	others
DUS2	1.39313044069901	others
none	1.09202687856939	others
ESRP2	0.620897384915244	others
none	0.613658151000642	others
SLC7A6	0.503164142520082	others
PRMT7	0.801576121553895	others
CDH3	0.500342967764133	others
CDH1	0.825321113191586	others
TANGO6	0.79886261802318	down
TANGO6	1.39988208874209	down
CHTF8	1.93650883675835	others
CIRH1A	0.780852361248442	others
SNTB2	1.02994992405403	others
VPS4A	1.69547312960257	others
COG8	1.16143072157809	others
NIP7	1.33591124657834	down
TERF2	1.20239685221605	others
none	0.792443231935012	others
none	0.884811152085638	others
none	0.836798730195829	others
none	0.781911718677893	others
none	0.570905014362725	others
none	0.781442028685054	others
CYB5B	0.971194170448152	others
none	0.525414574971273	others
none	0.83786617509004	others
none	0.900005632126542	others
none	0.822185849501907	others
none	0.946355834942543	others
NFAT5	1.10474510309755	others
NQO1	0.818632837661306	others
NOB1	1.02862316482223	others
WWP2	0.85139122888167	others
PDXDC2P	0.914449039190635	others
none	1.15691590730652	others
none	0.881361339333664	others
EXOSC6	1.37175354979136	others
DDX19B	0.64474430352747	others
DDX19B	1.13541227971809	others
DDX19A	0.740494524351166	others
ST3GAL2	0.877078780378677	down
none	1.05353804143171	others
FUK	1.00075145768019	others
SF3B3	1.2693198508967	down
VAC14	0.800938850721791	others
VAC14	1.08025397021973	others
VAC14	1.0342216908431	others
VAC14	1.27402398917447	others
VAC14	1.06095459927221	others
CMTR2	0.843894938070473	others
none	0.951839007248483	others
ZNF23	1.47286384872857	others
none	0.822185849501907	others
MARVELD3	0.71878792250523	others
AP1G1	1.224334448681	others
ATXN1L	1.05010895961995	others
IST1	1.26332086029001	others
DHODH	0.580278873349388	others
DHX38	1.09532766005321	others
none	0.964352049252088	others
none	0.824070631919415	others
PSMD7	1.37668686646627	others
LOC283922	1.18809962448459	others
GLG1	1.23370805536692	others
GLG1	1.10328196870041	others
RFWD3	1.08178198470968	others
MLKL	0.91645229758679	down
MLKL	0.789347652880304	down
FA2H	0.692628017401529	down
WDR59	1.07349194366614	others
