gname	FC	catO
MYEOV	1.18512924483708	others
MYEOV	0.883548801152702	others
none	0.486211947249116	others
none	0.464254761027997	others
none	0.781898775326159	others
CCND1	0.96212065524723	others
ORAOV1	1.15536340656503	others
FGF19	0.772380835273497	others
none	1.16293934146635	others
none	0.367177007244625	others
none	1.10351945704134	others
FADD	0.839253634864276	others
CTTN	1.14018123302278	others
FAM86C1	0.771570106990435	others
FAM86C1	0.748366376313922	others
RNF121	1.06906805840598	others
LAMTOR1	0.726107633481434	others
CLPB	0.955785346280553	others
none	0.602923060394246	others
ATG16L2	0.857737381296147	others
ATG16L2	0.829927836281889	others
none	0.467011501348815	others
ARHGEF17	0.638578660119358	others
RELT	1.16273674702917	others
MRPL48	0.690235658278275	others
PAAF1	0.772775894776987	others
C2CD3	0.321266535271612	others
PPME1	1.29384447197464	others
LOC101928580	1.24336505501579	others
LIPT2	0.798809606369254	others
RNF169	1.34701683085004	others
SPCS2	0.993870167373662	others
NEU3	1.14018123302278	others
none	0.795715603710763	others
RPS3	0.799119826703964	others
SERPINH1	0.477117557687156	others
SERPINH1	1.18964679627757	others
UVRAG	1.70869265115048	others
none	1.59323337859475	others
none	1.03305313774322	others
none	0.909963980871529	others
ACER3	0.740656811747953	others
CLNS1A	1.1142974365864	others
RSF1	1.0732430001643	others
AAMDC	2.04929583742633	others
NDUFC2	1.27148809287185	others
KCTD21-AS1	0.979592326963235	others
USP35	1.68312467731934	others
NARS2	0.652229207478082	others
RAB30-AS1	0.915441173951274	others
PCF11	1.33361442995407	others
none	0.84694248928016	others
CCDC90B	0.8843527054705	others
none	1.29350008999581	others
none	0.64659628366227	others
TMEM126A	0.89062036122573	down
CREBZF	0.640223566898298	others
PICALM	0.555472908395714	others
EED	0.738384264713194	others
C11orf73	1.08469796134284	others
TMEM135	1.4000515995237	others
CTSC	1.33608866137721	down
CHORDC1	0.702211489224018	others
SLC36A4	0.659645081174099	others
KIAA1731	0.729589653263885	others
C11orf54	1.01107051159498	others
MED17	0.77797938533851	others
PANX1	0.921815470200361	others
MRE11A	0.593230826037683	others
FUT4	1.04396340745124	others
AMOTL1	1.14018123302278	others
CWC15	1.01651732488582	others
SRSF8	0.872614100367927	others
SRSF8	0.830629767043746	others
ENDOD1	1.65344609676294	others
FAM76B	0.516931041338303	others
CEP57	0.672071635887329	down
MTMR2	0.813347955743524	down
JRKL	0.591640433630378	others
YAP1	1.04205892381256	others
BIRC2	0.664397708065436	others
DCUN1D5	1.20011191544185	others
none	1.05902954383967	others
MSANTD4	0.84092106687507	others
CWF19L2	1.64505853177826	others
ALKBH8	1.46478798975525	down
SLC35F2	1.03666283313744	others
CUL5	1.18235809737628	others
ACAT1	0.952445574457011	others
NPAT	1.31331070441453	others
C11orf65	0.877735424910121	others
KDELC2	0.395733005275948	down
DDX10	0.898195203542291	others
none	0.545773955143606	others
none	0.743366418745711	others
SIK2	1.05093025587814	others
PPP2R1B	1.08681861681267	others
DLAT	0.671759437943394	others
SDHD	0.846959550939771	others
IL18	0.76851332320463	others
ZW10	0.593986630377138	others
none	0.779724603614581	others
none	1.05488089140013	others
RBM7	1.11458793935224	others
RBM7	0.635303934267306	others
BUD13	0.893592088908689	others
ZPR1	1.00006679578496	others
SIK3	0.736577256731532	others
PAFAH1B2	0.707735066936435	others
none	0.76664291955198	others
UBE4A	1.4459769660174	others
none	0.89474104587502	others
ARCN1	0.749464922641143	others
DDX6	0.835608908820229	others
BCL9L	0.784984587221292	others
BCL9L	0.433700606709182	others
none	0.863587402909438	others
none	1.03671651133287	others
none	0.27818854826329	others
none	1.11372691207098	others
RPS25	0.925405079382127	others
TRAPPC4	1.94882040537936	others
HYOU1	0.896292199221117	others
none	0.82780281301654	others
VPS11	1.18953972795883	others
H2AFX	1.06284661680478	others
NLRX1	0.915672973355849	down
RNF26	0.657199772740817	others
USP2-AS1	0.890506510463048	others
none	1.51371954649358	others
POU2F3	1.14018123302278	others
TMEM136	0.917586198376252	others
GRIK4	0.719723945357114	others
none	0.383214439314711	others
SC5D	1.11645217510347	others
none	1.34654887700881	others
none	1.22771913958883	others
none	0.555472908395714	others
none	0.297163685501316	others
none	0.710980441541211	others
none	0.417993503852882	others
none	0.441219557606517	others
none	0.424518262223889	others
none	1.01804622033567	others
UBASH3B	2.31045522586141	others
HSPA8	0.928945588817785	others
none	0.941543387548429	others
ZNF202	1.17416577051974	others
TBRG1	0.738237202579968	others
SPA17	0.860627165381469	others
MSANTD2	2.01054858647529	others
LOC100507283	1.00239498129797	others
none	0.647744155637527	others
none	1.39077051500581	others
STT3A	0.766822139085851	others
CHEK1	0.700496971383847	others
FAM118B	0.909567539252558	others
SRPR	0.832854755119067	others
DCPS	1.03215372601804	others
none	0.776776855963728	others
ETS1	0.571586917342129	others
ETS1	0.771389459538324	others
none	0.826729347655694	others
LINC00167	1.08434473777191	others
LINC00167	0.677163473419621	others
APLP2	1.10294474598742	others
ST14	0.770546419324623	others
none	1.3019090674941	others
SNX19	1.19850252371448	others
ACAD8	1.23306768785152	others
CCDC77	1.24690646544301	others
none	1.25397177524062	others
none	0.950337149169821	others
RAD52	1.14018123302278	others
RAD52	0.520143100261148	others
none	0.663578145264063	others
ADIPOR2	1.12982536351304	others
DCP1B	1.25382055857322	others
FKBP4	1.17091388081315	others
ITFG2	0.922312207604416	others
RHNO1	0.536475164996279	others
none	0.607386264320547	others
none	1.28211250684305	others
C12orf5	1.12780141507465	others
DYRK4	0.572926888235328	others
NDUFA9	1.3590259994379	others
CD9	0.993534129097022	others
none	0.298719068430323	others
VAMP1	1.11321065388564	others
MRPL51	1.22666779937091	others
GAPDH	1.05522516474415	others
NOP2	1.10404236668292	others
CHD4	0.804284961428509	others
ZNF384	0.570565296458528	others
MLF2	1.14018123302278	others
PTMS	0.858119272427231	others
USP5	0.782827663417208	others
TPI1	0.879787915110428	others
SPSB2	2.03561152073701	others
ATN1	0.861521868536562	others
C12orf57	1.18632373537093	others
none	0.628611135269528	others
EMG1	0.856695098506924	down
LPCAT3	0.656027843204191	others
none	1.05902954383967	others
none	0.602005678467572	others
NECAP1	0.639169506128617	others
FAM86FP	0.750242370839888	others
M6PR	0.811395707537325	others
A2M-AS1	0.6943464279306	others
none	1.01823671612195	others
MAGOHB	0.802217997025389	others
YBX3	0.943823959827125	others
LRP6	1.45186837040209	others
LOH12CR1	1.22943221016742	others
CDKN1B	0.751924286476999	others
none	1.64412873933119	others
DDX47	0.795020415760587	down
none	0.678425593480845	others
none	0.39305392933264	others
none	0.19527965869451	others
GPRC5A	0.643518144993428	others
HTR7P1	0.998102574702186	others
KIAA1467	0.799263256371452	others
EMP1	0.73106784207857	others
HIST4H4	1.03822762053192	others
H2AFJ	1.04034049457946	others
C12orf60	0.837478250804344	others
EPS8	0.977443501280012	others
EPS8	1.61061431505173	others
STRAP	0.833095062530112	others
DERA	1.02407316448686	others
MGST1	0.836807069025589	others
AEBP2	1.07576421420794	others
none	1.17166056027355	others
none	0.473408582132266	others
PYROXD1	0.928735355286745	others
LDHB	0.963244356389824	others
C2CD5	1.24180166377348	others
ETNK1	0.685786504963426	others
none	0.697942863178043	others
none	0.606763112310369	others
none	1.52998678277416	others
ITPR2	0.717056084696663	others
ITPR2	1.63376618238329	others
ASUN	1.03019590507846	others
FGFR1OP2	1.3913224737767	others
MED21	0.907965095950932	others
STK38L	1.38697370770304	others
PPFIBP1	0.940149437755627	others
MRPS35	1.14018123302278	others
FAR2	0.837143031554933	down
ERGIC2	0.716912097793907	others
none	1.54642157733019	others
LINC00941	0.646924792779981	down
LINC00941	0.780754574626808	down
FLJ13224	1.09082273808673	others
FLJ13224	1.14018123302278	others
FLJ13224	0.846457730370543	others
AMN1	0.4238370028514	down
AMN1	0.878070604741682	down
KIAA1551	1.14018123302278	others
none	0.91244862988907	others
DNM1L	1.31010392050755	others
YARS2	0.907942572562273	others
ALG10	0.509084609578437	others
none	1.51844040985498	others
CPNE8	1.55291652099483	others
CPNE8	0.314710657078686	others
KIF21A	1.08369000760464	others
GXYLT1	1.45043462976367	others
PPHLN1	0.943220943249172	others
TWF1	1.43523737465529	others
none	0.57132725559276	others
ANO6	0.942175809053557	others
LINC00938	1.26814770137551	others
none	0.83799252702286	others
SCAF11	1.55804870062275	others
SCAF11	1.05040318317847	others
none	1.10351945704134	others
SLC38A1	0.743883628496398	others
SLC38A2	1.44533922726246	others
SLC38A2	0.93060261231237	others
none	0.710415605498489	others
RPAP3	1.00363258236137	others
VDR	0.861040818158447	others
PFKM	1.18572775364952	others
KANSL2	1.0023672241965	others
CCNT1	0.985986926528341	others
CACNB3	0.480269265356863	others
DDX23	0.957101284812165	others
RND1	1.11910579433475	others
PRKAG1	0.924665428401014	others
none	0.839143283709836	others
TUBA1B	1.14018123302278	others
TUBA1A	1.78019980457403	others
TUBA1C	0.841322391084472	others
C1QL4	0.822202403096109	down
none	1.15915263457058	others
SPATS2	1.15269694359383	others
TMBIM6	0.731693927665783	others
BCDIN3D-AS1	1.14018123302278	others
BCDIN3D	0.855554493501676	others
SMARCD1	1.07012401440387	others
COX14	0.723237322212763	others
LIMA1	1.51926962251885	others
LARP4	0.943419712337651	others
DIP2B	0.866307106253719	others
ATF1	0.828538860189034	down
SLC11A2	0.461762457135906	down
CSRNP2	1.05780811564606	others
TFCP2	0.767177646622756	others
DAZAP2	1.09649612830926	others
SMAGP	0.837143031554933	down
NR4A1	0.32866434119162	others
NR4A1	0.597955019167826	others
ATG101	0.818390953679968	others
none	0.374316424947026	others
none	0.229337452006009	others
none	0.372478158418914	others
none	0.42046550453664	others
none	0.926730768182323	others
KRT8	1.70622865367239	others
KRT8	1.07411568596207	others
KRT18	0.928945588817785	others
KRT18	0.960467903824795	others
none	1.18075707761434	others
EIF4B	0.823684013585507	others
EIF4B	0.721217000415985	others
SPRYD3	0.687852152890625	others
MFSD5	0.922312207604416	others
PFDN5	1.0348040395826	others
none	1.59398470885274	others
PRR13	1.01702934466749	others
PCBP2	0.967272393046088	others
TARBP2	0.820005535762094	others
ATF7	1.10573467009158	others
ATP5G2	0.761269040779561	others
CALCOCO1	1.14018123302278	others
none	0.483532355365682	others
HOXC13-AS	0.698970572586267	others
none	0.873012646373749	others
HOXC-AS2	0.792988409325223	others
CBX5	0.570617989884667	others
CBX5	0.709924163957581	others
HNRNPA1P10	0.868838721594228	others
COPZ1	0.765266707657457	down
LOC102724050	0.480196088159295	others
GTSF1	1.03340047238589	others
BLOC1S1-RDH5	0.685623930821008	others
CD63	0.726197124209669	others
none	0.607386264320547	others
ORMDL2	1.29676042856898	others
TMEM198B	0.906931161285269	others
WIBG	0.963212970691086	others
CDK2	0.707885030928836	others
RAB5B	0.721285716872047	others
RPS26	1.08445142381038	others
PA2G4	1.24178872673582	others
RPL41	0.862692536589597	others
ZC3H10	0.807046282752223	others
ESYT1	0.957264457671533	others
MYL6B	0.862088249358688	others
MYL6	0.995270851009487	others
none	1.05330624593129	others
RNF41	1.54024482355709	others
COQ10A	1.42443694208663	others
CS	1.1557787875101	others
PAN2	0.858009892128051	others
none	0.870847083489841	others
STAT2	1.66059590369708	others
TIMELESS	0.998102574702186	others
SPRYD4	0.781875121635151	down
ATP5B	1.05974516720107	others
PTGES3	0.912287420051332	others
NACA	1.03921641795435	others
PRIM1	0.536419276635973	down
NDUFA4L2	1.51814186275409	others
none	0.863587402909438	others
MARS	0.884280208154826	others
DDIT3	0.878221156509793	others
PIP4K2C	0.887742583645044	others
TSPAN31	0.550782734668759	others
CDK4	0.929296911255313	others
CYP27B1	0.541660900727358	others
METTL1	0.77523476658484	others
TSFM	1.31078191626809	others
none	1.34342209452417	others
LOC100506844	0.820504251801441	others
XRCC6BP1	1.2963704430259	others
LRIG3	1.19434661226377	others
SLC16A7	0.760379190751427	down
USP15	1.19878563677609	others
MON2	0.73106784207857	others
C12orf61	0.880870545981074	others
C12orf61	0.929426846142415	others
none	2.32124545846471	others
TMEM5	0.682229965382323	others
none	1.21854420436455	others
C12orf66	0.832854755119067	others
none	0.988494151024185	others
TBK1	0.788106267956364	others
GNS	1.20514882464801	others
none	1.26901527065247	others
LEMD3	0.830403685049896	others
LOC100507065	0.255012808125243	others
LOC100507065	0.471453237114992	others
LOC100507065	0.286823137621115	others
none	0.201678291655518	others
none	0.653848005667093	others
none	0.669421021204953	others
RPSAP52	0.907965095950932	others
HMGA2	0.589150249834016	down
HMGA2	0.594980227627273	down
LLPH	1.00349617012295	others
TMBIM4	0.894420418589393	down
none	0.69549276460516	others
CAND1	0.798553897285619	others
RAP1B	0.820504251801441	others
NUP107	0.869139735473784	others
MDM2	0.678168577094592	others
MDM2	0.896147199795551	others
CPSF6	0.784319424963237	others
YEATS4	0.57518484622839	others
FRS2	1.06755822454999	others
CCT2	0.832486147649317	others
CNOT2	0.942318980003644	others
THAP2	1.09466501613564	others
THAP2	1.62536473643673	others
TMEM19	0.962950989547738	others
TBC1D15	0.782859479084018	others
none	0.731351308831346	others
none	2.01054858647529	others
ATXN7L3B	1.08130784749665	others
GLIPR1L2	0.924033131975809	others
KRR1	1.00612112331993	down
none	3.70815698307409	others
PHLDA1	0.722313765422809	others
PHLDA1	0.934386633518496	others
NAP1L1	0.560428063689164	others
BBS10	0.685119987026993	down
OSBPL8	1.02964912243892	others
none	0.806565381708026	others
ZDHHC17	1.03169586356295	others
CSRP2	1.00169768245321	others
E2F7	0.743051197689457	others
SYT1	1.7681640119682	others
PAWR	1.14018123302278	others
PPP1R12A	1.03965092592305	others
METTL25	0.912412949105187	others
none	0.384259973560164	others
none	1.54450081920107	others
C12orf29	1.07810240000884	others
TMTC3	1.07190690769208	others
KITLG	1.0042073223852	down
LOC728084	0.784984587221292	others
DUSP6	0.791654218561669	others
none	0.787340002644379	others
LINC00936	1.08025055060371	others
LINC00936	0.541660900727358	others
BTG1	0.93666829540158	others
EEA1	1.1557787875101	others
NUDT4P1	1.02632576039569	others
UBE2N	1.0525592362487	others
MRPL42	0.83726379598166	others
SOCS2	0.745413800000637	down
CRADD	0.609276446027695	down
CEP83	0.824049652702232	others
NDUFA12	0.982261394653975	others
VEZT	1.18575202570954	others
METAP2	1.06159321006889	others
SNRPF	0.761173620937647	others
none	1.36708297093776	others
LTA4H	1.05681481061166	others
CDK17	1.80890922893057	others
LOC643770	1.03718659521284	others
none	0.653271097924085	others
TMPO	0.664731938371268	down
SLC25A3	0.742365190749901	others
UHRF1BP1L	0.966604641887059	others
UTP20	1.0187238446848	others
ARL1	1.49427478365097	others
none	0.6170211530933	others
DRAM1	0.821567714812823	others
PARPBP	0.861521868536562	others
none	1.14018123302278	others
NT5DC3	0.796862002794052	others
GNN	0.721217000415985	others
HSP90B1	0.760482439913387	others
C12orf73	0.86149719094495	others
TDG	0.899005042230216	others
NFYB	0.685408091646174	others
TXNRD1	1.06442168265582	others
TXNRD1	1.39339853338564	others
TXNRD1	0.841257314252764	others
CHST11	1.89714802673085	others
C12orf45	0.840659017692804	others
KIAA1033	1.26163862136076	others
none	0.459476019277837	others
POLR3B	0.870847083489841	others
POLR3B	0.950602405679326	others
TMEM263	1.10769743721017	others
MTERF2	1.29690717570633	others
CRY1	0.507918072381683	others
PWP1	0.818305966371399	others
SART3	1.10093230933869	others
CORO1C	0.356551519605062	others
CORO1C	1.2651706495539	others
SSH1	0.449727785856776	others
SSH1	0.425914567324055	others
SSH1	0.590696301445537	others
USP30	1.00390459162564	others
ALKBH2	0.873368151972209	others
UBE3B	1.02470035189286	others
none	1.01233216509974	others
TCHP	0.47409597661772	others
ANKRD13A	1.12991857565984	others
ATP2A2	1.20984607414434	others
ANAPC7	0.876314687012637	others
GPN3	1.21602477402208	others
FAM216A	0.500162661471532	down
RAD9B	0.795875634200571	others
PPTC7	1.29890715873361	others
PPP1CC	1.02263677601012	others
none	0.612166769104851	others
ATXN2	0.796275060649321	others
ACAD10	1.17416577051974	others
MAPKAPK5-AS1	1.31413398702071	others
TMEM116	0.781069033645527	others
ERP29	0.926730768182323	others
NAA25	1.03671651133287	others
TRAFD1	1.60461350716648	others
RPL6	0.782652575925976	others
PTPN11	0.846622728125052	others
CCDC42B	1.73458851090196	others
RITA1	0.902742408986384	others
TPCN1	1.15327171790249	others
SLC8B1	0.94793277609287	others
PLBD2	1.69240576183723	others
RBM19	0.736252293787658	others
TBX3	1.39239523575093	others
none	0.716347867913764	others
none	0.729589653263885	others
FBXW8	0.708947786342456	others
FBXO21	1.14018123302278	others
WSB2	0.637549134938493	others
VSIG10	1.57703228015795	others
PEBP1	1.09950889415158	others
none	1.20008567608878	others
PRKAB1	1.40533965930715	others
RAB35	1.238303542233	others
GCN1L1	0.997820352622661	others
PXN-AS1	1.10789062885901	others
none	0.703330185887616	others
none	0.799782015275635	others
none	0.891543580961739	others
none	0.915441173951274	others
COX6A1	1.16165357262773	others
GATC	1.04748357180142	others
DYNLL1	0.992105748214628	others
DYNLL1-AS1	1.16223502863251	down
COQ5	0.993297982391827	others
RNF10	0.789693245926441	others
MLEC	1.39872573030686	others
SPPL3	0.581073097740157	others
C12orf43	0.830529685742104	others
OASL	0.84857477956427	down
P2RX4	1.3294229314498	others
ANAPC5	0.884984793976915	others
RNF34	1.07113165040217	others
KDM2B	1.04556038380927	others
RHOF	0.86591083332658	others
RHOF	1.07481457756693	others
LINC01089	0.508501879547556	down
LINC01089	0.648117815565354	down
PSMD9	1.45985821424412	others
none	0.614953793626491	others
none	0.59981098040535	others
DIABLO	0.917642990067704	others
VPS33A	0.606084117757528	others
CLIP1	1.11174778581523	others
ZCCHC8	0.912398078811793	down
RSRC2	0.889508476928499	others
KNTC1	0.541660900727358	down
DENR	0.835603203295442	others
HIP1R	1.84266256142544	others
VPS37B	1.21711653889476	others
OGFOD2	1.21594078338974	others
ARL6IP4	1.14018123302278	others
MPHOSPH9	1.03575164465267	others
none	0.855365614781797	others
SNRNP35	0.920531608447465	others
TMED2	0.779100696377321	others
DDX55	1.14018123302278	others
GTF2H3	0.89102612487004	others
ATP6V0A2	0.711169481089463	others
SCARB1	0.912361957157145	others
UBC	0.948370970155252	others
none	0.464947000268173	others
none	1.07669982813408	others
none	1.04358426125649	others
none	1.06263363114224	others
DHX37	0.905092318997466	others
AACS	1.72031258446294	others
LOC101927592	0.906728892109026	others
none	1.59560312353117	others
SLC15A4	1.15536340656503	others
RAN	1.5008224989424	others
none	0.692375914917157	others
SFSWAP	0.945190743126896	others
none	0.825214041580024	others
PUS1	0.96686378174896	others
NOC4L	0.461762457135906	others
FBRSL1	0.7385518358719	others
PXMP2	0.833000869133918	others
PGAM5	1.41273451581707	others
GOLGA3	0.77362550667028	others
none	1.14018123302278	others
none	1.07452780309825	others
PSPC1	1.03176463400318	others
none	0.856554060629055	others
ZMYM5	1.10700428152842	others
none	0.761523258956175	others
ZMYM2	1.17462779595398	others
none	0.874581611353581	others
IFT88	1.22755144244981	others
N6AMT2	0.667076986955237	others
N6AMT2	0.871345158662348	others
XPO4	1.19194882589555	others
LATS2	0.740993055159226	others
SAP18	0.990625918260268	others
MRPL57	0.8987133345666	others
MIPEPP3	0.934911289270726	others
ZDHHC20	2.12179421509537	others
MICU2	1.14820502776608	others
none	1.70673091402789	others
FGF9	1.00476778492031	down
none	1.47135420527006	others
C1QTNF9B-AS1	1.14018123302278	others
SPATA13	0.98700827140763	others
PARP4	0.681389976813913	others
CENPJ	1.21245896570251	others
MTMR6	1.77613889287613	others
NUPL1	0.908351407454379	others
RNF6	1.27767078739245	others
none	1.33881907849713	others
RPL21P28	0.685925761698964	others
RASL11A	1.34962899109815	others
MTIF3	1.09270665010719	others
POLR1D	1.14018123302278	others
POLR1D	1.00790962826376	others
PDX1	0.927063245541888	others
PAN3-AS1	1.11025521640801	others
POMP	1.00354167114256	others
SLC7A1	0.519392902883336	down
UBL3	0.892674453061251	others
KATNAL1	0.5008272705801	down
none	1.37673335605655	others
HMGB1	0.723165795431934	others
none	0.906896070255972	others
USPL1	1.11933696916496	others
none	1.18284026897042	others
none	0.547879293790168	others
none	0.913655160236798	others
HSPH1	1.21613002456468	others
HSPH1	0.731351308831346	others
BRCA2	0.610320763287582	others
N4BP2L2	0.922312207604416	others
STARD13	0.812443813545734	others
STARD13	0.6596450811741	others
RFC3	0.752858521167909	others
ALG5	1.2085237644727	others
EXOSC8	1.07319056128231	others
SUPT20H	1.64505853177826	others
none	1.20685849811183	others
UFM1	1.14018123302278	others
UFM1	0.695954778598321	others
PROSER1	1.2192506666582	others
FOXO1	1.36756780371109	others
MRPS31	1.16726392264328	others
SUGT1P3	1.26190876679746	others
WBP4	0.912174406653886	others
KBTBD7	0.661364967186443	others
none	1.73458851090196	others
NAA16	1.03856080227209	others
VWA8-AS1	1.4984636907194	others
DGKH	1.1603435890444	others
DGKH	1.10466156844263	others
DNAJC15	0.555472908395714	others
ENOX1	0.762637778379476	others
none	0.685925761698964	others
none	1.0947556858904	others
LACC1	1.20514882464801	others
SMIM2-AS1	0.800722722315474	others
TSC22D1	1.03335600819241	others
none	0.318239124189353	others
none	0.825481529640697	others
none	1.07983053062793	others
GPALPP1	0.846959550939771	others
GTF2F2	0.939366534447341	others
TPT1-AS1	1.05666946670918	others
TPT1-AS1	0.67977550947439	others
SLC25A30-AS1	1.27218484900226	others
COG3	1.27245283778181	others
CPB2-AS1	0.549300363701954	others
ESD	1.10700428152842	others
SUCLA2	0.855782286010296	others
NUDT15	0.68881861065576	others
MED4	1.20784777504194	others
ITM2B	1.6139407481292	others
RCBTB2	1.08858932202628	others
FNDC3A	0.785624057451049	others
FNDC3A	0.794671768470424	others
RCBTB1	0.917586198376252	others
KPNA3	0.649300858727259	others
TRIM13	0.788996048313506	others
DLEU1	0.778218936825073	others
DLEU1	0.678425593480845	others
RNASEH2B	0.660849356975988	others
INTS6	0.950228244181115	others
WDFY2	1.45763308444444	others
DHRS12	0.778218936825073	others
ALG11	1.38604241534575	others
MRPS31P5	0.571383338997811	others
none	0.919093459306453	others
HNRNPA1L2	0.693333973557469	others
SUGT1	1.14018123302278	others
DIAPH3	0.966228479024854	others
TDRD3	0.702771552835014	down
PIBF1	1.08597293351298	others
KLF5	1.02049082517466	others
none	0.397534452893	others
TBC1D4	0.713502185321948	others
TBC1D4	0.92075331252987	others
COMMD6	1.45066931463262	others
UCHL3	0.947093809987594	others
LMO7	0.889842040143528	down
CLN5	0.804404429443729	others
MYCBP2	1.27611938301059	others
RNF219	0.78317732444422	others
RBM26-AS1	0.889867021601754	others
NDFIP2	0.980874473917802	others
none	1.5944367043466	others
none	0.700881983872148	others
none	1.00711203640468	others
TGDS	0.974637678318929	others
DNAJC3	0.971390524951312	others
UGGT2	1.04025299174121	others
none	0.490505316770484	others
none	0.90313731763343	others
MBNL2	1.35329922050368	down
MBNL2	0.251728324173861	down
MBNL2	0.45802152095787	down
none	1.43469299063014	others
none	1.14018123302278	others
UBAC2	0.81539197623968	others
CLYBL	1.36015188891142	others
ZIC5	0.869996106714066	others
PCCA	2.01724371996338	others
none	1.27645787441993	others
TPP2	0.653585944438859	others
TEX30	1.32958010894019	others
BIVM	1.03345600060255	down
BIVM	1.45985821424412	down
none	0.998543812771504	others
none	1.50992895253381	others
ABHD13	0.997912629971811	others
none	0.722313765422809	others
none	0.67444911060803	others
none	1.00682670284468	others
IRS2	0.7385518358719	others
none	0.395733005275948	others
none	0.887088839455017	others
RAB20	1.11490005268968	others
CARKD	2.04135540345316	others
CARS2	0.583995265694596	others
ING1	0.960503866269979	others
ING1	1.01785800644213	others
ING1	1.43718936897662	others
LINC00346	0.877567513324636	down
ANKRD10	0.814673505910806	others
none	1.14018123302278	others
LOC101060553	1.06988645910029	others
TUBGCP3	0.890202399960539	others
CUL4A	1.04658837468677	others
CUL4A	0.86591083332658	others
LAMP1	0.967531137168332	others
CDC16	0.888406197339518	others
UPF3A	0.727445945050734	others
none	0.927725102645865	others
CHAMP1	1.12088882637265	others
TTC5	0.593230826037683	others
CCNB1IP1	0.653271097924085	others
PARP2	0.993886928865889	others
TEP1	1.10765109798647	others
APEX1	0.861772414056401	others
TMEM55B	0.881636735738704	others
PNP	0.897378623643745	others
none	1.06779643355038	others
none	1.06442580854354	others
none	1.06879823038618	others
none	1.15731276363779	others
none	1.0408062985886	others
none	1.01845369924811	others
none	0.988744459740355	others
none	1.06137334725473	others
none	0.608981989684381	others
none	1.06418662084705	others
none	0.707885030928836	others
none	1.02201573234373	others
RNASE4	1.04976086112545	others
none	0.672071635887329	others
TMEM253	0.664243513249207	others
HNRNPC	0.760279114564545	others
SUPT16H	0.715374514310866	others
none	1.21129440763959	others
none	0.609864380454046	others
TOX4	0.480269265356863	others
METTL3	0.606277429838337	others
none	0.60325378256884	others
none	0.961095175479937	others
OXA1L	1.14018123302278	others
LOC101926933	1.07082977995924	others
LOC101926933	0.823063823079657	others
HAUS4	0.618322971028998	others
AJUBA	0.912524414449181	down
C14orf93	0.754023596170146	others
PSMB5	0.950782357105376	others
ACIN1	1.35181580063722	others
ACIN1	1.49929343240004	others
C14orf119	1.0172506418613	others
BCL2L2-PABPN1	1.44221599673743	others
PABPN1	1.29890715873361	others
PABPN1	0.85592552395893	others
THTPA	0.75509799720011	down
DHRS4	1.03247180480201	others
PCK2	1.04034049457946	others
none	1.74027661882425	others
EMC9	1.11597356353185	others
PSME2	0.598527440612909	others
IPO4	1.03398315035343	others
TM9SF1	0.659838806693894	down
CHMP4A	0.642526960607407	others
NEDD8-MDP1	1.05281102359575	others
GMPR2	0.881636735738704	others
TINF2	0.996414443213895	others
RABGGTA	1.07190690769208	others
NOP9	1.01845369924811	others
KHNYN	0.760963528026291	others
SDR39U1	1.14018123302278	others
G2E3	0.941147102569927	others
SCFD1	1.55416534183589	others
AP4S1	1.14018123302278	others
AP4S1	1.15947363967291	others
HECTD1	0.984937192217865	others
none	0.934911289270726	others
HEATR5A	1.12901393397261	others
DTD2	1.42041010749843	others
none	1.30736323199973	others
none	1.13165332552074	others
EGLN3	0.838300254829377	others
SPTSSA	0.877399386743523	others
EAPP	1.16438890251371	others
SNX6	0.721217000415985	others
CFL2	0.925675357056122	others
BAZ1A	0.807281602943137	others
BAZ1A	0.97317732405806	others
none	1.15915263457058	others
SRP54	1.08847233356597	others
FAM177A1	1.06261788383756	others
PPP2R3C	0.484904662320033	others
PPP2R3C	1.2213329222059	others
KIAA0391	0.798696005162381	down
PSMA6	1.48138259951339	others
NFKBIA	0.785022739385181	others
RALGAPA1P	1.16792286886275	others
BRMS1L	0.834385500028166	others
MBIP	1.99000575453044	others
SLC25A21-AS1	1.00386579952732	others
SEC23A	1.08920442677735	others
TRAPPC6B	1.09549744858035	others
PNN	0.872724136036306	others
LOC100288846	1.05882273525357	others
FBXO33	1.17366673178997	others
none	0.652924295833559	others
C14orf28	1.36126900673911	others
KLHL28	1.11174778581523	others
PRPF39	1.33642585144323	others
FKBP3	1.17693163537646	others
MIS18BP1	0.72664399824768	others
RPS29	1.04166732274309	others
LRR1	0.853872799324299	others
MGAT2	1.13263536119603	others
DNAAF2	0.924616921580257	others
POLE2	0.715374514310866	others
KLHDC2	2.45347898833698	others
NEMF	1.08469796134284	others
none	0.802662274126121	others
none	1.04295907554657	others
none	0.896726165473433	others
ARF6	0.842348542965723	others
none	0.609563406076879	others
VCPKMT	0.783565035031295	others
ATP5S	0.960287875445934	others
MAP4K5	2.11284768773416	others
SAV1	0.785904309245636	down
PYGL	0.788996048313506	others
TRIM9	2.06465250304125	others
TMX1	0.969580549777478	others
FRMD6-AS1	1.10055721102373	others
FRMD6	1.21350478498566	others
C14orf166	0.91249527251132	others
PSMC6	1.18620267532441	others
STYX	1.0995330607225	others
GNPNAT1	0.917586198376251	others
FERMT2	1.11243959718281	others
none	0.571866599740398	others
BMP4	1.32378529631147	others
CNIH1	1.22666779937091	others
