gid	dmso	jq1	chr	start	end	gname	else	dir	len	type	type2	LFC
3214	0.0784313725490196	0.155913978494624	chr17	46652868	46655743	HOXB4	0	-	2876	yes	down	0.991247525991036
3215	0.448275862068966	0.252941176470588	chr17	46668618	46671103	HOXB5	0	-	2486	no	no	-0.825584904449124
3216	0.0110759493670886	0.0759352317141262	chr17	46673098	46682334	HOXB6	0	-	9237	no	no	2.77733904538388
3217	0.0888888888888889	0.215613382899628	chr17	46684594	46688383	HOXB7	0	-	3790	yes	down	1.27837172890062
3218	0.0638297872340425	0.0842105263157895	chr17	46689707	46692301	HOXB8	0	-	2595	yes	down	0.399770742625533
3219	0.0878787878787879	0.13953488372093	chr17	46698518	46703835	HOXB9	0	-	5318	no	no	0.667038965137302
3221	0.00492610837438424	0.00816326530612245	chr12	54410635	54449814	HOXC4	0	+	39180	no	no	0.728697978182606
3222	0.00719424460431655	0.0091324200913242	chr12	54410635	54429144	HOXC5	0	+	18510	no	no	0.344154013122334
3223	0.00943396226415094	0.0103626943005181	chr12	54410635	54424607	HOXC6	0	+	13973	no	no	0.135463417295119
3225	0.153846153846154	0.330275229357798	chr12	54393876	54397120	HOXC9	0	+	3245	yes	down	1.10218039480648
3229	0.166666666666667	0.875	chr12	54332575	54340328	HOXC13	0	+	7754	no	no	2.39231742277876
3234	0.3	1.85714285714286	chr2	176994421	176997423	HOXD8	0	+	3003	no	no	2.63005039024969
3241	0.00357710651828299	0.0293870696893367	chr2	10443029	10567743	HPCAL1	0	+	124715	no	no	3.03831652451783
3242	0.25	0.126050420168067	chr12	122277432	122326517	HPD	0	-	49086	no	no	-0.987927167699425
3251	0.0386473429951691	0.0684326710816777	chrX	133594174	133634698	HPRT1	0	+	40525	no	no	0.824316027839965
3257	0.0264976958525346	0.120345385860766	chr10	100175954	100206704	HPS1	0	-	30751	no	no	2.18324201028051
3265	0.0655737704918033	0.183150183150183	chr11	532241	535550	HRAS	0	-	3310	no	no	1.48183638641776
3267	0.0157593123209169	0.054210236653825	chr2	228336887	228425938	AGFG1	0	+	89052	no	no	1.78236072279462
3268	0.0168776371308017	0.119266055045872	chr7	100136833	100165843	AGFG2	0	+	29011	no	no	2.82099864226242
3269	0.00598802395209581	0.00341997264021888	chr3	11178778	11304939	HRH1	0	+	126162	no	no	-0.808095208591023
3275	0.0144927536231884	0.0311864406779661	chr21	48055506	48085036	PRMT2	0	+	29531	no	no	1.10558717369862
3276	0.0454928390901432	0.111681643132221	chr19	50180408	50191707	PRMT1	0	+	11300	no	no	1.2956806952655
3280	0.25	1.04587155963303	chr3	193853930	193856401	HES1	0	+	2472	no	no	2.06470568938782
3281	0.137931034482759	0.27683615819209	chr16	83841507	83846607	HSBP1	0	+	5101	no	no	1.00508528915978
3291	0.276595744680851	0.620967741935484	chr16	67465035	67471454	HSD11B2	0	+	6420	no	no	1.16673936384457
3292	0.0810810810810811	0.014218009478673	chr17	40703983	40707232	HSD17B1	0	+	3250	no	no	-2.51164582307824
3295	0.016260162601626	0.043010752688172	chr5	118788137	118878030	HSD17B4	0	+	89894	no	no	1.40335569423121
3297	0.0210526315789474	0.182312925170068	chr8	145515269	145538385	HSF1	0	+	23117	no	no	3.11434435906499
3298	0.0246913580246914	0.1	chr6	122720695	122754264	HSF2	0	+	33570	no	no	2.01792190799726
3300	0.117647058823529	0.350194552529183	chr2	220144039	220151622	DNAJB2	0	+	7584	no	no	1.57369138838614
3301	0.0650994575045208	0.236079153244363	chr9	33025208	33039062	DNAJA1	0	+	13855	no	no	1.85855322521817
3306	0.5	1.25	chr14	65007185	65009954	HSPA2	0	+	2770	no	no	1.32192809488736
3308	0.0269396551724138	0.108412322274882	chr5	132387661	132440709	HSPA4	0	+	53049	no	no	2.0087254549297
3309	0.0626728110599078	0.139178844815588	chr9	127997126	128003666	HSPA5	0	-	6541	no	no	1.15102832939889
3312	0.066030814380044	0.0565061679267807	chr11	122928199	122933043	HSPA8	0	-	4845	no	no	-0.224731085900439
3313	0.0150228608752449	0.0280536246276068	chr5	137890570	137911318	HSPA9	0	-	20749	no	no	0.901027605851178
3315	0.285714285714286	0.490825688073394	chr7	75931874	75933614	HSPB1	0	+	1741	yes	up	0.780637583681825
3320	0.0170178282009724	0.0269791256400158	chr14	102547074	102606086	HSP90AA1	0	-	59013	no	no	0.664796659683679
3321	0.031390134529148	0.0996732026143791	chr1	117117019	117210377	IGSF3	0	-	93359	no	no	1.66689447273294
3326	0.00123342584027135	0.00238974581794482	chr6	44213902	44221625	HSP90AB1	0	+	7724	no	no	0.954186199869217
3329	0.0129282482223659	0.0942107155699389	chr2	198351307	198364998	HSPD1	0	-	13692	no	no	2.86536435875244
3336	0.0754716981132075	0.272251308900524	chr2	198364720	198368187	HSPE1	0	+	3468	no	no	1.85093134466854
3337	0.18895966029724	0.539271255060729	chr19	14625581	14629201	DNAJB1	0	-	3621	yes	up	1.51293285924561
3338	0.681818181818182	0.301369863013699	chr11	63997752	64001753	DNAJC4	0	+	4002	no	no	-1.17785191721394
3339	0.00417910447761194	0.05778739184178	chr1	22148724	22263790	HSPG2	0	-	115067	no	no	3.78948902563255
3344	0.0269922879177378	0.10099573257468	chr2	48541794	48606434	FOXN2	0	+	64641	no	no	1.90367516263958
3362	0.1	0.297872340425532	chr1	19991779	20007459	HTR6	0	+	15681	no	no	1.57469416526733
3363	0.0184615384615385	0.102981029810298	chr10	92500575	92617671	HTR7	0	-	117097	yes	down	2.47978391457785
3364	0.0644391408114559	0.180172413793103	chr7	48002884	48019222	HUS1	0	-	16339	no	no	1.48336897360183
3373	0.0137931034482759	0.0101580135440181	chr3	50337319	50349812	HYAL1	0	-	12494	no	no	-0.441328797097772
3376	0.0081383519837233	0.0563134978229318	chr9	94972489	95056038	IARS	0	-	83550	no	no	2.79067218093605
3382	0.00654664484451719	0.0147420147420147	chr7	8152814	8302242	ICA1	0	-	149429	no	no	1.17110608627364
3383	0.0288461538461538	0.17910447761194	chr19	10381516	10397291	ICAM1	0	+	15776	yes	down	2.63435052768332
3396	0.130252100840336	0.564924114671164	chr17	73008779	73017356	ICT1	0	+	8578	no	no	2.1167504437202
3398	0.484210526315789	1.42685370741483	chr2	8822112	8824583	ID2	0	+	2472	yes	up	1.55913107790307
3399	0.1875	0.151266255989049	chr1	23884420	23886285	ID3	0	-	1866	yes	up	-0.309800404133223
3416	0.0144092219020173	0.030398322851153	chr10	94211440	94333852	IDE	0	-	122413	no	no	1.07699929681296
3417	0.0222222222222222	0.0333333333333333	chr2	209100950	209119867	IDH1	0	-	18918	no	no	0.584962500721156
3418	0.227544910179641	0.910780669144981	chr15	90627210	90645786	IDH2	0	-	18577	no	no	2.00095235547641
3419	0.110497237569061	0.399159663865546	chr15	78441718	78462884	IDH3A	0	+	21167	yes	up	1.85295563721885
3420	0.0451127819548872	0.214492753623188	chr20	2639040	2644865	IDH3B	0	-	5826	no	no	2.24932074874345
3421	0.087719298245614	0.127376425855513	chrX	153051220	153059978	IDH3G	0	-	8759	no	no	0.53813212044285
3422	0.2	0.608843537414966	chr10	1085963	1095061	IDI1	0	-	9099	no	no	1.60607152731525
3423	0.0278481012658228	0.165399239543726	chrX	148560294	148586884	IDS	0	-	26591	no	no	2.57030173098359
3425	0.0338983050847458	0.0339490763854219	chr4	980784	998345	IDUA	0	+	17562	no	no	0.00215918479947312
3430	0.0923076923076923	0.2	chr17	41158741	41166476	IFI35	0	+	7736	yes	down	1.11547721741994
3434	0.0833333333333333	0.307692307692308	chr10	91152302	91166244	IFIT1	0	+	13943	no	no	1.88452278258006
3437	0.166666666666667	0.375	chr10	91087575	91100725	IFIT3	0	+	13151	no	no	1.16992500144231
3454	0.0126050420168067	0.0710172744721689	chr21	34697213	34732128	IFNAR1	0	+	34916	no	no	2.49416906593723
3455	0.0256410256410256	0.0558912386706949	chr21	34602199	34636818	IFNAR2	0	+	34620	yes	up	1.12416817768398
3459	0.104166666666667	0.273809523809524	chr6	137518620	137540567	IFNGR1	0	-	21948	no	no	1.39427893911205
3460	0.00879120879120879	0.0207100591715976	chr21	34775201	34809828	IFNGR2	0	+	34628	yes	down	1.23619822086148
3475	0.00173913043478261	0.000762001524003048	chr7	112063198	112117258	IFRD1	0	+	54061	yes	up	-1.19050035060615
3476	0.0147058823529412	0.0241610738255034	chrX	69353317	69386173	IGBP1	0	+	32857	no	no	0.716291227343128
3480	0.00826446280991736	0.015242242787153	chr15	99191767	99507759	IGF1R	0	+	315993	no	no	0.883082248220849
3482	0.011443661971831	0.027342325920525	chr6	160390130	160527583	IGF2R	0	+	137454	no	no	1.25658718501119
3483	1	0.1	chr16	1840413	1844909	IGFALS	0	-	4497	no	no	-3.32192809488736
3485	0.0285714285714286	0.0684624017957351	chr2	217498126	217529158	IGFBP2	0	+	31033	no	no	1.26073873298593
3489	0.133333333333333	0.114285714285714	chr12	53491435	53496128	IGFBP6	0	+	4694	no	no	-0.222392421336448
3491	0.0921052631578947	0.209400954232197	chr1	86046443	86049648	CYR61	0	+	3206	yes	up	1.18491251308884
3508	0.0169014084507042	0.101823708206687	chr11	68671318	68708069	IGHMBP2	0	+	36752	no	no	2.59085813039342
3516	0.00478468899521531	0.00616142945163278	chr4	26321331	26436752	RBPJ	0	+	115422	no	no	0.364839942420274
3550	0.16260162601626	0.101876675603217	chr5	140027383	140042065	IK	0	+	14683	no	no	-0.674517896359775
3551	0.0135593220338983	0.0354251012145749	chr8	42128819	42190171	IKBKB	0	+	61353	no	no	1.38548692960949
3556	0.0188679245283019	0.0152284263959391	chr3	190231839	190374986	IL1RAP	0	+	143148	no	no	-0.309168864172021
3566	0.00686341798215511	0.0300480769230769	chr16	27325229	27376099	IL4R	0	+	50871	yes	down	2.13027353881078
3570	0.126050420168067	0.171428571428571	chr1	154377668	154441926	IL6R	0	+	64259	yes	up	0.443606651475615
3572	0.0366666666666667	0.0907150480256137	chr5	55230924	55290821	IL6ST	0	-	59898	no	no	1.3068727703371
3576	0.2	0.4	chr4	74606222	74609433	CXCL8	0	+	3212	yes	down	1
3587	0.166666666666667	0.591836734693878	chr11	117857105	117872199	IL10RA	0	+	15095	no	no	1.82823365173352
3588	0.0236486486486486	0.0256739409499358	chr21	34638664	34669539	IL10RB	0	+	30876	no	no	0.118547020397039
3589	0.138461538461538	0.0952380952380952	chr19	55875749	55881831	IL11	0	-	6083	no	no	-0.539874611192618
3590	0.0714285714285714	0.037037037037037	chr9	34652181	34661898	IL11RA	0	+	9718	yes	up	-0.947532580105864
3592	0.133333333333333	1.08571428571429	chr3	159706622	159713806	IL12A	0	+	7185	no	no	3.02553509210714
3597	0.0358565737051793	0.221374045801527	chrX	117861558	117928496	IL13RA1	0	+	66939	no	no	2.62617654609858
3600	0.0337078651685393	0.0711743772241993	chr4	142557748	142655140	IL15	0	+	97393	no	no	1.07827270491168
3601	0.0324909747292419	0.0760330578512397	chr10	5994333	6020150	IL15RA	0	-	25818	no	no	1.22658778850193
3606	0.00945454545454546	0.0394321766561514	chr11	112013973	112034840	IL18	0	-	20868	no	no	2.06029334479361
3607	0.00581564408258215	0.0187630298818624	chr17	80477593	80562483	FOXK2	0	+	84891	no	no	1.6898819310626
3608	0.037037037037037	0.116908212560386	chr1	153634263	153643504	ILF2	0	-	9242	no	no	1.65833568705138
3609	0.0109658371994939	0.0242339274984979	chr19	10764936	10803095	ILF3	0	+	38160	no	no	1.14401227528542
3611	0.0347222222222222	0.100346020761246	chr11	6624937	6632105	ILK	0	+	7169	no	no	1.53105221918184
3612	0.0634146341463415	0.0737134909596662	chr8	82569150	82598589	IMPA1	0	-	29440	no	no	0.217112875488255
3613	0.102040816326531	0.232258064516129	chr18	11981426	12030885	IMPA2	0	+	49460	no	no	1.18658234539592
3614	0.0186781609195402	0.0526953361599031	chr7	128032330	128050036	IMPDH1	0	-	17707	no	no	1.49632286864311
3615	0.198443579766537	0.467082467082467	chr3	49061761	49066875	IMPDH2	0	-	5115	no	no	1.23494840391304
3619	0.023121387283237	0.0603174603174603	chr11	61891444	61920635	INCENP	0	+	29192	no	no	1.38334772269303
3621	0.0238095238095238	0.0112233445566779	chr13	111364969	111373421	ING1	0	+	8453	yes	up	-1.0850361038558
3622	0.125	0.22972972972973	chr4	184426202	184433581	ING2	0	+	7380	no	no	0.87800947562139
3628	0.0264550264550265	0.0842490842490843	chr2	191208195	191236391	INPP1	0	+	28197	no	no	1.67111914447087
3631	0.00854700854700855	0.0220376876397317	chr2	99061320	99207496	INPP4A	0	+	146177	yes	up	1.3664813832229
3632	0.00435729847494553	0.0227133210558625	chr10	134351352	134596984	INPP5A	0	+	245633	no	no	2.38203282051724
3633	0.00357142857142857	0.0247349823321555	chr1	38326368	38412729	INPP5B	0	-	86362	no	no	2.79197969617069
3636	0.0106382978723404	0.0265957446808511	chr11	71935881	71950188	INPPL1	0	+	14308	no	no	1.32192809488736
3638	0.166666666666667	0.335766423357664	chr7	155089485	155101945	INSIG1	0	+	12461	yes	up	1.01049237381764
3643	0.0163551401869159	0.044015444015444	chr19	7112265	7294011	INSR	0	-	181747	no	no	1.42826569593437
3646	0.00931470392548237	0.0278436018957346	chr8	109213971	109260959	EIF3E	0	-	46989	no	no	1.57976403482921
3651	0.12	0.780487804878049	chr13	28494167	28500451	PDX1	0	+	6285	no	no	2.70134168443548
3652	0.0285714285714286	0.411877394636015	chr1	46159997	46216485	IPP	0	-	56489	no	no	3.84956986996454
3654	0.0103550295857988	0.056	chrX	153275956	153285342	IRAK1	0	-	9387	yes	down	2.4350951516201
3655	0.015255905511811	0.0797291393621669	chr2	173292313	173371181	ITGA6	0	+	78869	no	no	2.38573928259698
3656	0.0251572327044025	0.0773722627737226	chr3	10206562	10285427	IRAK2	0	+	78866	no	no	1.62084323199967
3658	0.00946073793755913	0.0177392739273927	chr15	78730517	78793798	IREB2	0	+	63282	no	no	0.906922337724468
3659	0.0909090909090909	0.753295668549906	chr5	131817300	131826465	IRF1	0	-	9166	no	no	3.05071975760787
3660	0.0108695652173913	0.0171673819742489	chr4	185308875	185395726	IRF2	0	-	86852	no	no	0.659375811402733
3661	0.0235294117647059	0.0740740740740741	chr19	50162825	50169132	IRF3	0	-	6308	no	no	1.65450343397423
3663	0.0639269406392694	0.255395683453237	chr7	128577990	128590096	IRF5	0	+	12107	no	no	1.99823818432474
3664	0.0571428571428571	0.301790281329923	chr1	209958967	209979520	IRF6	0	-	20554	no	no	2.40090126899946
3665	0.145833333333333	0.266666666666667	chr11	612554	615999	IRF7	0	-	3446	yes	up	0.870716983055034
3667	0.00662251655629139	0.0059016393442623	chr2	227596032	227663506	IRS1	0	-	67475	yes	down	-0.16626378657022
3669	0.0883720930232558	0.5	chr15	89182038	89198879	ISG20	0	+	16842	no	no	2.50026533614587
3670	3	4.22222222222222	chr5	50678957	50690563	ISL1	0	+	11607	no	no	0.493040011280117
3672	0.016304347826087	0.0173611111111111	chr5	52084135	52249485	ITGA1	0	+	165351	no	no	0.0906025487809068
3673	0.0044543429844098	0.00981689830134569	chr5	52285155	52390609	ITGA2	0	+	105455	yes	up	1.14005461982156
3675	0.00539447066756575	0.019287109375	chr17	48133339	48167849	ITGA3	0	+	34511	yes	up	1.83808363063173
3678	0.018796992481203	0.158808933002481	chr12	54789044	54813050	ITGA5	0	-	24007	no	no	3.07871831208586
3682	0.0272373540856031	0.0147727272727273	chr17	3617918	3704537	ITGAE	0	-	86620	no	no	-0.882650368247293
3685	0.019471488178025	0.146827477713686	chr2	187454789	187545629	ITGAV	0	+	90841	no	no	2.9146869270139
3688	0.0103092783505155	0.0290594934223444	chr10	33189245	33247293	ITGB1	0	-	58049	no	no	1.49506620591854
3691	0.00439189189189189	0.0109869987181835	chr17	73717515	73753899	ITGB4	0	+	36385	no	no	1.32288289650947
3692	0.0423940149625935	0.109559613319012	chr20	33866708	33872619	EIF6	0	-	5912	no	no	1.36978356961728
3693	0.00946745562130178	0.0209051724137931	chr3	124481794	124606144	ITGB5	0	-	124351	no	no	1.14281128334174
3696	0.0466926070038911	0.253472222222222	chr7	20370724	20455382	ITGB8	0	+	84659	yes	down	2.44056160591043
3703	0.0197530864197531	0.0897637795275591	chr11	125462689	125492654	STT3A	0	+	29966	no	no	2.1840553302772
3704	0.0025062656641604	0.0107692307692308	chr20	3189513	3204516	ITPA	0	+	15004	no	no	2.10330395036413
3705	0.0043956043956044	0.0120288692862871	chr14	93403258	93582263	ITPK1	0	-	179006	no	no	1.45236758086491
3706	0.0793650793650794	0.315068493150685	chr15	41786055	41795757	ITPKA	0	+	9703	no	no	1.98908922578955
3707	0.0227272727272727	0.0384615384615385	chr1	226819390	226926876	ITPKB	0	-	107487	yes	down	0.758991900496205
3708	0.026431718061674	0.107466852756455	chr3	4535031	4889524	ITPR1	0	+	354494	yes	up	2.02354963300251
3709	0.0181818181818182	0.0342691990090834	chr12	26488284	26986131	ITPR2	0	-	497848	no	no	0.914415995177256
3710	0.00435949027498323	0.0122254455035226	chr6	33589155	33664348	ITPR3	0	+	75194	no	no	1.48765567328844
3712	0.023961661341853	0.234723569350145	chr15	40697685	40713512	IVD	0	+	15828	no	no	3.29216287123059
3714	0.00727566693613581	0.0148285449490269	chr14	105607317	105635161	JAG2	0	-	27845	no	no	1.02722563404604
3716	0.0199335548172757	0.0616045845272206	chr1	65298905	65432187	JAK1	0	-	133283	no	no	1.62783870453099
3717	0.00969305331179321	0.0246741154562384	chr9	4985244	5128183	JAK2	0	+	142940	yes	up	1.3479752750709
3720	0.00102880658436214	0.00735557947613922	chr6	15246205	15522273	JARID2	0	+	276069	no	no	2.83786722112006
3725	0.0708263069139966	0.175519630484988	chr1	59246462	59249785	JUN	0	-	3324	yes	up	1.3092751704841
3726	0.656565656565657	1.71158690176322	chr19	12902309	12904125	JUNB	0	+	1817	yes	up	1.38232335067559
3727	0.202166064981949	0.47141041931385	chr19	18390503	18392466	JUND	0	-	1964	yes	up	1.2214427951049
3728	0.0211981566820276	0.0823915421071819	chr17	39910858	39942964	JUP	0	-	32107	no	no	1.95855742684174
3732	0.0727272727272727	0.268156424581006	chr11	44587140	44641315	CD82	0	+	54176	no	no	1.88250643698156
3735	0.0204359673024523	0.273516642547033	chr16	75661621	75681585	KARS	0	-	19965	no	no	3.74244618106751
3749	0.0408163265306122	0.126050420168067	chr1	110753335	110776674	KCNC4	0	+	23340	no	no	1.62678267641578
3750	0.125	0.152941176470588	chrX	48818638	48828251	KCND1	0	-	9614	no	no	0.291048782003391
3754	0.166666666666667	3.33333333333333	chr2	11052062	11054351	KCNF1	0	+	2290	yes	down	4.32192809488736
3755	0.027231467473525	0.235758106923751	chr20	49620192	49639675	KCNG1	0	-	19484	yes	up	3.11396074633332
3757	0.0166666666666667	0.0821917808219178	chr7	150642043	150675402	KCNH2	0	-	33360	yes	down	2.30202853744966
3767	0.108108108108108	0.314814814814815	chr11	17406795	17410878	KCNJ11	0	-	4084	no	no	1.54202870471582
3768	0.0217391304347826	0.249438202247191	chr17	21279698	21323179	KCNJ12	0	+	43482	no	no	3.52031629655336
3770	0.029082774049217	0.0253623188405797	chr19	48958963	48969367	KCNJ14	0	+	10405	no	no	-0.197478231678339
3775	0.0148760330578512	0.0326086956521739	chr1	233749749	233808258	KCNK1	0	+	58510	no	no	1.13226687538379
3780	0.00884955752212389	0.00333889816360601	chr19	18062110	18109930	KCNN1	0	+	47821	no	no	-1.4062332303736
3783	0.0176211453744493	0.155813953488372	chr19	44270684	44285409	KCNN4	0	-	14726	yes	down	3.14444482815923
3784	0.0136054421768707	0.108588351431392	chr11	2466220	2870340	KCNQ1	0	+	404121	yes	down	2.99661359955989
3785	0.0398457583547558	0.0804967801287949	chr20	62037541	62103993	KCNQ2	0	-	66453	no	no	1.01450492140434
3795	0.0645161290322581	0.20253164556962	chr2	27309610	27323619	KHK	0	+	14010	no	no	1.65041556220977
3796	0.0130890052356021	0.0451127819548872	chr5	61601988	61683011	KIF2A	0	+	81024	no	no	1.78518079836835
3797	0.03125	0.12280701754386	chr2	26149454	26205443	KIF3C	0	-	55990	no	no	1.97446490789286
3798	0.0377358490566038	0.121621621621622	chr12	57943846	57978554	KIF5A	0	+	34709	no	no	1.68839209037656
3799	0.0464037122969838	0.238289205702648	chr10	32297937	32345371	KIF5B	0	-	47435	no	no	2.36040146947045
3800	0.03	0.150684931506849	chr2	149632791	149883273	KIF5C	0	+	250483	no	no	2.32850074881085
3801	0.00917431192660551	0.0480349344978166	chr16	57792128	57836439	KIFC3	0	-	44312	yes	down	2.38841215531728
3822	0.25	1.66666666666667	chr12	10583205	10588592	KLRC2	0	-	5388	yes	down	2.73696559416621
3823	0.1	0.2	chr12	10564913	10573194	KLRC3	0	-	8282	yes	down	1
3831	0.00807984790874525	0.0316482582837723	chr14	104095524	104167888	KLC1	0	+	72365	no	no	1.96972606346568
3832	0.0380228136882129	0.0873015873015873	chr10	94352824	94415152	KIF11	0	+	62329	no	no	1.19914258954232
3835	0.0173913043478261	0.184357541899441	chr16	29802033	29816706	KIF22	0	+	14674	no	no	3.40606839303857
3836	0.0153944836433611	0.0628896719978314	chr3	122140747	122233786	KPNA1	0	-	93040	no	no	2.03040963340938
3837	0.0134907251264755	0.0428073668491787	chr17	45727203	45761004	KPNB1	0	+	33802	no	no	1.66589120051481
3838	0.108695652173913	0.109864422627396	chr17	66031847	66042970	KPNA2	0	+	11124	no	no	0.015430040569606
3839	0.005	0.0326864147088866	chr13	50273442	50367057	KPNA3	0	-	93616	no	no	2.70869114017103
3840	0.00719424460431655	0.0372843628269338	chr3	160212782	160283376	KPNA4	0	-	70595	no	no	2.37365556967134
3841	0.010840108401084	0.0411686586985392	chr6	117002366	117063030	KPNA5	0	+	60665	no	no	1.92516726177534
3842	0.00297324083250743	0.0334852387556965	chr5	72112417	72210215	TNPO1	0	+	97799	no	no	3.49341702336896
3845	0.0129533678756477	0.059445178335535	chr12	25357722	25403865	KRAS	0	-	46144	no	no	2.19823254872466
3856	0.00185666542888971	0.000710227272727273	chr12	53290970	53343650	KRT8	0	-	52681	yes	up	-1.38636119902299
3858	0.0263157894736842	0.00425531914893617	chr17	38974368	38978863	KRT10	0	-	4496	no	no	-2.62858943312141
3866	0.0756302521008403	0.107594936708861	chr17	39669996	39675270	KRT15	0	-	5275	yes	down	0.508574854938868
3868	1	0.5	chr17	39766030	39769079	KRT16	0	-	3050	no	no	-1
3875	0.0411585365853659	0.032258064516129	chr12	53342654	53346685	KRT18	0	+	4032	yes	up	-0.35153180793226
3880	0.0235892691951896	0.0391708581008993	chr17	39679868	39684641	KRT19	0	-	4774	no	no	0.731650009187783
3895	0.00577264653641208	0.0161631710602271	chr14	56046924	56151302	KTN1	0	+	104379	no	no	1.48540547305
3897	0.0150943396226415	0.0798076923076923	chrX	153126968	153151628	L1CAM	0	-	24661	no	no	2.40252016776903
3898	0.0101195952161914	0.0745305164319249	chr1	201349965	201368669	LAD1	0	-	18705	yes	down	2.88067967293634
3902	0.113924050632911	0.0896057347670251	chr12	6881669	6887621	LAG3	0	+	5953	no	no	-0.346409375319672
3909	0.00892857142857143	0.0191637630662021	chr18	21269561	21535029	LAMA3	0	+	265469	yes	up	1.10187961401921
3911	0.00988630746416214	0.0464025026068822	chr20	60884115	60942368	LAMA5	0	-	58254	no	no	2.23069893561919
3912	0.00766283524904215	0.0962962962962963	chr7	107564245	107643804	LAMB1	0	-	79560	no	no	3.65153011766015
3913	0.0212765957446809	0.0324675324675325	chr3	49158546	49170599	LAMB2	0	-	12054	no	no	0.609730405870098
3914	0.00563524590163934	0.0154479917610711	chr1	209788217	209825820	LAMB3	0	-	37604	yes	down	1.45486882911492
3915	0.0118343195266272	0.0253793103448276	chr1	182992594	183114727	LAMC1	0	+	122134	no	no	1.10067611254954
3916	0.0324074074074074	0.099492385786802	chr13	113951468	113977741	LAMP1	0	+	26274	no	no	1.61826250987733
3918	0.00694444444444444	0.0460413080895009	chr1	183155173	183214262	LAMC2	0	+	59090	no	no	2.72899763443893
3920	0.0273972602739726	0.0807860262008734	chrX	119560002	119603204	LAMP2	0	-	43203	no	no	1.56007413641202
3921	0.0973384030418251	0.154416722859069	chr3	39448203	39454032	RPSA	0	+	5830	no	no	0.665747989821978
3925	0.00245700245700246	0.0949432404540764	chr1	26210676	26233368	STMN1	0	-	22693	no	no	5.27209408490818
3927	0.0121212121212121	0.0567260940032415	chr17	37026111	37078023	LASP1	0	+	51913	no	no	2.22647855204136
3930	0.00429184549356223	0.00703517587939699	chr1	225589203	225616557	LBR	0	-	27355	no	no	0.712988351280873
3931	0.0431034482758621	0.0305882352941176	chr16	67973786	67978015	LCAT	0	-	4230	no	no	-0.494826412643762
3932	0.2	0.0625	chr1	32716839	32751768	LCK	0	+	34930	no	no	-1.67807190511264
3939	0.0555555555555556	0.187383730762726	chr11	18415935	18429765	LDHA	0	+	13831	no	no	1.75399260572686
3945	0.0390347764371895	0.0591367713004484	chr12	21788274	21810789	LDHB	0	-	22516	no	no	0.599295471571857
3949	0.0174573055028463	0.0283018867924528	chr19	11200037	11244505	LDLR	0	+	44469	no	no	0.697067336625521
3953	0.0342465753424658	0.059915611814346	chr1	65886334	66103176	LEPR	0	+	216843	yes	up	0.806972239711715
3954	0.0218303946263644	0.06744379683597	chr4	1813205	1857974	LETM1	0	-	44770	no	no	1.62734754690201
3956	0.140350877192982	0.167974882260597	chr22	38071612	38075809	LGALS1	0	+	4198	yes	up	0.259207438309588
3958	0.0410958904109589	0.176991150442478	chr14	55595934	55612148	LGALS3	0	+	16215	no	no	2.10661119063104
3959	0.0175246440306681	0.110987791342952	chr17	76967334	76976061	LGALS3BP	0	-	8728	no	no	2.66294394394541
3976	0.0186255619781631	0.0192150449713818	chr22	30636435	30642840	LIF	0	-	6406	yes	down	0.0449523971017155
3978	0.0147710487444609	0.0463054187192118	chr19	48618701	48673860	LIG1	0	-	55160	no	no	1.64840876829273
3980	0.0515463917525773	0.11287988422576	chr17	33307516	33332088	LIG3	0	+	24573	yes	down	1.13084506577376
3981	0.1125	0.175	chr13	108859791	108870716	LIG4	0	-	10926	no	no	0.637429920615292
3984	0.00973574408901252	0.046953046953047	chr7	73498106	73536855	LIMK1	0	+	38750	no	no	2.26985563122334
3985	0.0239099859353024	0.0933456561922366	chr22	31608249	31676066	LIMK2	0	+	67818	no	no	1.96496960729406
3987	0.0126641651031895	0.123168316831683	chr2	109150810	109303702	LIMS1	0	+	152893	no	no	3.28180731819979
3988	0.0634920634920635	0.602409638554217	chr10	90973325	91011796	LIPA	0	-	38472	no	no	3.24609668192772
3992	0.0178217821782178	0.0412147505422994	chr11	61567096	61584529	FADS1	0	-	17434	yes	down	1.20951914921109
3993	0.0149330587023687	0.0623881932021467	chr17	73521782	73571290	LLGL2	0	+	49509	yes	up	2.06276332927762
3995	0.0160714285714286	0.131195335276968	chr11	61640994	61659017	FADS3	0	-	18024	no	no	3.02914634565952
3996	0.0184615384615385	0.0951526032315978	chr17	18128935	18148188	LLGL1	0	+	19254	no	no	2.36572034441783
3998	0.054726368159204	0.128640776699029	chr18	56995055	57026508	LMAN1	0	-	31454	no	no	1.23303999992161
4000	0.00191021967526266	0.00559701492537313	chr1	156052336	156109880	LMNA	0	+	57545	no	no	1.55091903719419
4001	0.00273224043715847	0.00824742268041237	chr5	126112314	126172712	LMNB1	0	+	60399	no	no	1.59385890120955
4007	0.0358744394618834	0.0526315789473684	chrX	49031905	49042776	PRICKLE3	0	-	10872	no	no	0.552972386476719
4008	0.0060459492140266	0.00442477876106195	chr13	76194569	76434006	LMO7	0	+	239438	yes	down	-0.450363538131275
4012	0.0357142857142857	0.237199582027168	chr5	96271345	96365115	LNPEP	0	+	93771	no	no	2.73152829486249
4013	0.285714285714286	2.56	chr11	123986110	124017618	VWA5A	0	+	31509	no	no	3.16349873228288
